0,1,0,0,2,13,1,1,10,0,0,0,27,1,0,2,1,0,3,3,0,1,0,0,1,1,0,0.8375,2,3,54.42176871,0,1,1,0,2,0,0,0,0,0,0,0,1,1,0,15,0,3,1,0,0,1,1,4,2,2,1,0,0,2,0,1,3,1,5,4,1,0,0,0,0,1,2,2,4,0,2,3,3,0,2,1,2,0,1,1,1,0,0,1,0,0,10,0,1,3,7,3,0,10,12,1,2,1,0,0,0,3,1,1,0,1,2,2,2,7,0,0,1,0,1,2,0,1,1,2,3,1,1,0,1,0,0,0,9,0,0,0,1,0,6,2,1,11,2,1,0,0,0,1,0,0,2,0,0,2,0,5,1,6,1,3,0,0,5,2,3,1,1,1,1,2,1,2,0,1,3,1,2,5,1,1,0,3,2,1,0,0,1,0,0,0,0,2,2,6,2,3,2,0,2,0,0,1,0,0,3,2,0,0,0,0,6,0,1,0,0,1,0,0,0,0,1,0,1,0,5,0,1,3,2,1,0,0,0,0,1,0,2,1,2,1,2,0,0,0,0,3,2,0,0,1,2,0,0,0,0,2,0,0,6,2,2,0,0,1,0,0,1,0,3,1,0,1,0,3,0,0,2,0,2,4,1,1,2,2,1,2,2,1,3,4,0,1,0,2,8,0,0,0,0,0,15,2,0,0,2,4,2,0,1,0,1,4,2,4,1,0,0,3,1,1,0,0,1,2,0,1,1,0,3,2,0,0,2,1,0,1,2,0,2,2,0,0,1,2,2,1,2,6,0,2,0,1,2,1,2,0,37,0,0,1,0,1,0,1,0,47,1,0,1,1,2,0,0,1,1,2,3,0,1,0,3,0,39,35,1,5,2,1,2,0,3,2,0,39,0,1,0,0,2,1,1,0,0,0,1,1,0,0,0,1,3,33,1,1,2,1,0,1,3,1,0,0,0,4,0,49,1,2,4,0,0,3,15,0,3,3,1,9,0,0,1,1,2,14,4,137,0,1,1,3,5,9,1,0,0,0,13,0,1,0.09375,5,6,1,0,2,1
2,2,16,2,2,39,1,3,13,2,0,0,94,8,5,8,0,0,16,4,3,5,2,1,2,8,1,0.956122449,1,22,51.12154408,3,6,6,1,4,1,1,1,6,0,8,6,2,2,3,34,2,15,3,5,1,0,5,10,2,2,12,2,4,9,1,10,3,23,17,4,3,3,2,1,2,2,5,10,24,1,4,3,4,1,5,1,2,6,4,0,7,0,3,1,1,0,18,3,13,1,28,17,1,36,45,3,2,8,5,0,1,7,4,4,1,1,6,1,2,17,1,2,6,0,3,3,3,2,2,7,7,1,9,1,8,3,1,1,31,1,1,2,0,2,12,5,2,38,33,3,0,2,2,23,2,3,11,3,1,11,1,2,3,9,2,6,11,5,4,4,1,3,7,3,3,5,1,3,0,6,2,8,3,12,4,8,1,2,5,2,1,1,10,5,4,1,5,2,5,11,1,14,22,0,7,1,6,4,0,1,4,2,2,9,2,1,7,1,2,2,2,0,2,8,3,3,0,3,1,9,12,4,3,15,2,9,3,3,1,0,0,2,4,10,1,2,3,0,0,0,1,10,3,8,2,1,9,1,2,0,1,13,3,2,5,11,5,1,7,4,2,5,1,3,3,2,17,2,3,8,1,0,10,4,2,6,6,3,14,3,3,4,7,2,6,3,2,0,6,0,21,3,9,3,0,1,49,3,2,1,17,10,4,5,4,1,3,13,3,1,1,0,2,14,0,4,4,3,4,1,4,4,5,2,8,2,0,4,7,3,0,4,2,0,11,5,1,2,0,3,9,0,4,5,1,1,1,2,3,2,1,0,140,0,3,3,0,1,2,1,1,113,0,1,1,1,13,2,3,2,6,6,17,1,3,2,19,0,103,84,2,11,5,4,3,1,7,3,1,132,2,1,7,4,20,0,1,2,2,1,8,1,1,2,1,1,17,119,1,4,3,1,9,1,3,0,4,5,0,32,0,153,5,12,35,5,2,2,35,7,3,7,1,15,5,1,1,2,1,23,31,543,0,0,0,5,3,27,0,4,1,1,31,1,4,0.030612245,7,27,7,1,1,1
0,0,0,1,0,4,0,2,2,0,0,0,19,1,0,3,0,0,1,0,0,0,0,0,0,1,0,0.890410959,0,4,52.89855072,0,3,1,0,1,1,0,0,1,0,1,3,2,2,0,1,1,2,2,2,0,0,0,0,0,2,0,0,0,0,0,0,1,1,3,0,0,0,0,0,1,0,1,1,1,0,1,1,1,3,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3,0,0,5,3,0,0,0,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,3,0,2,0,2,0,0,0,7,1,1,1,0,1,1,1,0,4,2,0,0,0,1,3,0,0,0,0,0,1,0,1,1,1,0,0,2,0,2,6,2,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,4,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,2,0,2,1,2,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,1,0,0,1,4,1,0,0,1,0,1,0,0,2,1,2,1,0,3,0,1,2,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,8,1,0,0,0,0,3,2,0,0,0,0,1,0,0,1,0,1,0,2,0,0,0,1,0,1,2,1,1,0,0,1,3,1,1,0,1,1,1,1,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,21,0,0,0,0,0,1,0,0,15,0,1,0,0,1,0,0,0,0,0,4,0,0,1,5,0,13,12,0,1,0,0,1,0,0,0,0,19,0,0,0,1,3,1,0,0,0,0,1,0,0,0,0,0,3,25,0,0,0,0,0,0,2,0,0,1,1,2,1,19,0,0,9,1,0,0,5,0,0,0,2,3,0,0,1,1,0,5,7,65,0,0,0,1,3,2,0,0,0,0,2,1,0,-0.095890411,1,3,2,0,1,1
0,0,1,2,0,7,1,1,1,0,0,0,13,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.146341463,0,6,46.59090909,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,3,0,2,0,0,1,0,2,0,1,1,2,0,1,3,0,1,0,5,2,2,1,2,0,0,0,1,0,2,2,0,0,0,0,0,0,1,0,3,1,0,2,0,0,0,1,0,1,2,1,0,7,2,0,1,5,0,1,0,0,0,0,1,1,1,0,0,1,0,0,3,0,0,1,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,3,6,0,0,0,0,2,0,0,2,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,3,0,0,2,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,2,1,1,0,2,0,0,2,0,0,3,0,0,1,0,0,0,0,1,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,3,0,2,2,2,0,1,0,0,0,0,1,2,0,0,1,0,0,0,0,1,0,0,0,2,1,0,0,1,0,1,0,0,1,3,2,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,4,0,2,1,0,0,4,2,1,0,3,0,1,0,0,0,0,2,0,2,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,19,0,1,0,0,0,1,0,0,15,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,19,10,0,1,0,0,1,0,0,0,0,15,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,25,0,0,0,0,0,0,3,0,0,2,0,7,0,15,2,0,4,0,0,0,9,0,1,0,0,3,0,0,0,0,0,4,3,89,1,0,0,1,0,2,0,0,0,0,3,0,0,-0.073170732,1,2,1,0,0,1
1,3,3,3,1,10,0,3,9,1,2,0,49,0,2,3,0,0,2,7,1,0,1,0,1,3,0,0.865346535,2,1,53.60934183,2,1,1,1,5,0,0,0,4,2,1,1,2,0,1,14,3,4,1,3,0,2,2,1,3,3,1,1,0,3,1,3,9,5,7,7,3,0,1,1,0,0,6,4,12,2,2,2,5,0,10,2,1,0,2,1,3,0,0,0,0,0,16,2,1,1,12,6,0,17,14,2,3,2,5,0,0,3,3,1,0,0,2,1,2,3,0,1,0,0,1,3,0,2,1,4,7,2,3,1,4,1,3,1,14,0,0,0,0,1,6,0,2,13,6,1,0,1,3,8,1,0,1,1,0,2,3,3,3,2,1,5,2,1,3,2,1,1,6,0,2,1,0,2,1,2,9,1,6,11,0,6,0,2,1,2,1,1,1,1,1,1,1,1,2,2,2,7,6,3,5,0,5,4,0,0,4,1,1,0,2,1,4,0,1,0,1,0,1,3,1,0,0,0,2,7,2,1,2,7,0,5,1,0,0,1,2,1,0,4,1,0,2,2,0,0,0,6,4,2,1,1,5,1,0,1,1,5,1,1,3,5,1,2,1,3,0,5,0,1,5,0,4,1,0,3,2,0,4,2,1,7,4,1,4,0,2,3,2,1,4,7,0,3,3,1,8,0,5,1,0,0,21,2,0,2,7,5,3,2,1,1,1,10,1,4,0,0,1,3,0,0,2,1,1,0,0,3,2,1,2,1,0,2,3,1,1,3,0,1,2,1,0,1,1,2,4,2,5,0,1,1,1,1,4,2,1,1,58,0,0,0,1,1,2,0,1,70,1,1,0,1,4,0,0,0,3,4,5,1,1,0,8,0,55,60,1,8,3,0,1,0,1,2,2,55,0,2,0,2,3,0,1,0,0,3,4,0,0,0,4,2,11,51,2,3,2,1,1,2,4,0,1,2,2,6,0,79,1,3,10,1,1,4,30,3,0,4,2,12,1,1,0,3,0,25,12,211,0,2,0,1,5,8,0,1,0,0,23,1,0,0.100990099,3,6,4,0,0,1
1,4,14,9,4,59,0,3,42,7,1,0,141,9,9,11,1,0,13,3,2,4,7,2,2,14,1,0.793125398,0,21,55.7685481,10,13,5,1,5,1,3,2,4,2,5,12,2,6,3,40,2,12,5,13,4,2,3,10,9,3,8,3,4,14,1,3,5,21,30,21,2,3,2,1,1,1,8,16,30,4,15,5,10,3,25,1,1,8,8,1,9,0,6,1,2,0,41,7,4,3,41,32,2,50,56,6,8,3,9,3,0,10,4,3,0,1,8,8,1,18,2,6,5,2,3,10,3,2,1,6,12,4,3,0,16,2,3,2,48,3,2,2,3,0,21,7,6,43,43,3,0,1,3,20,1,3,7,5,0,15,3,7,4,15,3,8,8,2,6,1,4,2,8,4,1,5,3,12,0,5,4,7,4,16,2,11,0,5,3,7,0,5,4,5,10,5,2,4,9,13,0,14,23,4,5,1,8,3,1,3,12,11,0,4,1,0,10,0,2,2,2,5,1,7,2,3,2,5,4,14,14,3,5,19,7,11,7,3,2,2,0,3,8,23,3,2,4,1,1,3,3,20,5,19,0,2,16,1,3,4,4,13,4,4,4,22,3,0,10,18,1,4,4,2,6,4,15,11,4,10,11,3,23,7,2,17,5,3,16,4,1,8,12,2,7,17,1,6,5,9,34,3,16,1,1,0,67,12,2,3,13,13,4,7,2,0,4,21,5,4,1,1,2,16,0,13,3,2,8,1,1,2,12,5,6,3,3,3,13,7,0,8,2,1,15,3,1,1,0,1,10,4,7,15,3,2,5,1,7,3,2,2,175,0,5,4,2,6,5,0,1,230,0,5,1,6,8,4,1,6,5,3,14,1,0,1,25,5,134,150,9,23,9,2,5,2,7,2,0,173,3,2,9,4,16,3,1,5,4,6,20,7,2,0,1,7,14,165,2,1,1,0,5,3,13,0,2,9,2,36,2,239,6,10,37,4,1,4,61,13,5,9,4,39,7,1,1,3,0,45,35,655,3,3,3,15,15,32,1,3,1,2,60,3,3,0.049013367,11,33,8,0,4,1
0,0,0,0,1,11,0,0,2,0,0,0,31,3,0,0,0,0,2,5,0,2,0,0,0,2,0,0.867924528,3,2,53.53535354,0,0,4,0,3,0,0,0,0,2,0,2,1,0,0,11,0,0,0,0,0,0,1,0,3,1,1,1,0,0,1,1,3,2,5,1,0,0,0,0,3,0,2,2,5,0,1,0,2,1,6,0,0,0,1,1,1,0,2,0,1,0,7,0,1,0,13,4,0,8,6,2,1,4,0,0,0,1,0,0,1,0,2,2,0,1,0,4,0,1,0,2,0,0,0,3,2,0,0,0,2,0,0,0,7,0,0,0,0,1,5,0,0,9,5,0,0,0,1,2,1,0,2,2,0,3,0,0,1,0,0,0,0,0,0,0,0,1,2,1,0,0,1,0,0,0,1,0,3,5,0,4,0,2,1,0,1,0,1,1,1,0,1,1,1,1,3,3,2,0,3,0,2,4,1,0,6,2,0,0,0,0,3,1,0,0,1,0,2,0,2,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,2,2,0,0,0,1,0,0,2,0,7,0,0,3,1,0,0,0,1,3,1,1,4,3,2,2,4,0,3,0,0,2,0,0,1,2,3,0,0,0,0,2,0,2,1,7,0,1,2,1,0,0,1,1,0,0,1,10,0,1,1,0,0,9,0,0,0,1,2,1,1,0,0,0,8,0,2,1,0,0,0,0,1,1,1,0,0,0,4,2,2,0,0,0,0,0,0,0,2,0,0,5,0,1,1,1,1,0,0,0,0,0,0,2,0,1,1,3,0,22,0,1,1,0,3,1,0,0,39,0,2,1,0,2,0,0,0,2,0,0,1,0,0,7,2,25,36,1,6,2,1,0,0,2,0,1,23,1,0,2,0,2,0,0,1,1,1,2,2,0,2,0,0,2,20,2,1,1,1,1,3,2,0,0,0,1,2,1,47,2,2,10,0,0,1,14,5,0,2,1,5,0,1,0,1,1,20,6,92,0,1,0,2,2,4,0,1,0,0,6,0,0,0.064150943,1,6,1,2,0,1
0,1,6,3,5,12,0,1,16,1,0,0,49,2,2,4,1,0,2,3,0,1,1,0,1,5,0,0.814885496,1,3,55.09989485,3,7,0,0,2,0,0,1,2,2,1,5,1,1,0,22,1,7,2,1,1,0,0,3,3,2,1,1,0,8,2,2,4,6,9,4,1,1,1,0,1,1,2,5,10,1,1,6,4,1,4,0,3,3,3,2,4,0,0,1,2,0,15,0,0,2,9,7,2,15,15,1,1,1,0,1,1,8,3,1,1,3,3,1,0,7,0,1,2,0,2,3,0,3,0,1,6,0,1,1,3,1,1,0,13,0,0,0,1,2,6,4,1,14,16,0,0,0,0,6,1,2,3,1,0,3,1,0,0,5,0,1,1,2,3,0,1,3,3,2,2,2,1,5,1,2,7,2,3,4,1,5,1,5,1,4,0,2,3,1,3,0,0,4,2,5,1,5,9,0,5,2,6,3,0,0,4,4,0,1,0,1,8,0,2,0,1,2,2,0,0,0,1,2,1,3,2,1,2,6,0,1,3,0,1,0,1,0,1,4,1,3,1,0,0,1,0,3,5,7,2,1,8,0,0,1,2,6,1,1,9,6,3,1,2,4,0,4,2,1,2,0,6,2,3,3,2,2,7,4,1,9,2,1,5,4,1,4,4,4,3,4,1,1,4,0,6,0,4,0,2,0,20,5,0,1,15,3,0,2,0,0,2,6,3,2,1,0,0,4,1,1,4,0,4,0,1,2,4,3,4,2,1,0,5,3,0,3,2,0,4,1,0,0,1,1,2,0,1,7,0,0,0,0,1,1,2,0,61,0,0,2,0,1,1,1,2,90,0,0,1,1,3,2,0,1,2,0,8,0,2,0,6,0,65,58,2,5,3,1,0,2,2,0,0,58,1,0,2,0,4,0,0,3,2,0,3,0,0,1,1,0,6,46,1,1,1,2,0,1,3,0,3,3,0,12,1,80,0,6,14,1,0,3,12,4,2,0,1,14,1,0,2,1,1,15,15,220,0,0,0,3,1,14,0,2,0,1,22,0,0,0.129770992,10,7,1,1,1,1
0,2,2,1,0,14,0,1,11,1,0,1,34,2,2,1,0,0,3,3,0,1,2,1,0,3,1,0.872437358,2,2,53.40632603,2,1,1,1,0,1,2,0,2,0,1,4,3,1,2,20,1,2,1,1,0,0,0,2,1,1,2,0,0,4,1,3,2,6,8,7,1,0,2,0,0,0,2,0,8,1,3,0,3,0,3,0,1,0,1,1,2,0,2,1,1,2,11,1,2,0,8,9,0,15,14,2,6,5,2,1,1,5,1,1,0,1,3,3,0,8,3,1,1,0,1,1,1,3,1,2,4,0,4,1,2,1,1,0,11,0,0,2,1,0,6,0,0,18,7,0,1,1,3,2,0,2,3,3,0,4,0,1,2,2,0,3,7,2,6,3,1,0,6,0,2,3,0,5,0,0,5,2,8,4,1,5,0,5,2,3,0,1,1,2,0,0,1,4,1,5,2,4,0,3,10,0,2,4,0,1,8,1,0,0,0,2,5,0,0,1,0,0,0,4,0,0,0,3,1,5,1,3,4,6,1,2,0,0,0,1,1,1,0,6,0,1,1,0,2,0,0,2,5,1,0,1,5,2,1,2,1,2,0,1,6,5,5,2,4,6,1,5,4,3,6,1,2,4,2,5,4,0,4,1,0,7,1,1,6,2,1,3,3,1,3,3,1,1,1,2,7,1,4,0,1,2,24,4,0,0,8,3,2,1,2,0,1,5,6,2,0,0,0,1,0,2,1,1,1,0,1,1,3,1,0,2,0,1,2,3,0,3,1,0,7,0,0,1,0,0,2,0,4,1,0,3,0,1,2,3,0,0,39,0,1,0,0,1,1,1,1,73,0,0,0,0,1,0,1,0,0,3,5,1,0,3,5,1,50,43,0,3,3,1,2,1,0,1,1,55,3,1,0,2,4,1,0,0,0,1,9,1,1,1,3,1,8,47,3,1,0,1,1,1,2,0,0,2,3,6,0,75,1,1,6,0,3,6,20,2,1,3,3,8,1,0,0,2,1,19,6,187,0,1,0,3,4,12,1,1,2,0,14,0,1,0.157175399,8,6,1,0,3,1
1,0,1,0,1,13,1,0,11,1,1,0,25,1,0,3,1,0,1,2,0,0,0,2,1,2,0,0.897233202,1,3,52.70833333,2,0,1,0,1,1,1,0,1,0,0,1,1,3,0,10,0,4,2,4,0,2,1,4,0,0,1,1,0,0,0,1,0,3,2,1,1,1,1,0,0,0,2,1,4,0,0,1,3,0,1,0,0,1,2,0,1,0,1,0,1,0,5,1,0,0,3,3,0,7,7,0,1,1,0,0,0,2,2,0,0,0,2,3,0,6,0,0,2,0,0,2,0,0,0,4,5,0,1,0,2,1,2,0,13,0,1,0,0,1,2,0,1,6,9,0,0,0,0,3,0,1,1,0,0,4,0,1,0,2,0,1,4,0,1,0,0,0,3,1,0,1,1,2,0,0,0,3,1,1,0,3,0,3,0,1,0,0,0,2,4,0,1,1,1,3,0,3,5,1,1,0,1,3,0,1,3,1,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,4,0,2,3,0,1,3,4,2,0,0,0,1,0,0,1,3,0,0,1,1,0,0,0,1,1,1,3,0,0,1,0,0,0,2,0,0,1,1,1,0,1,1,1,0,0,0,3,0,1,1,0,2,2,0,1,1,0,4,0,1,3,3,2,2,2,0,3,2,1,2,1,3,5,0,0,0,0,0,12,3,1,0,1,2,3,1,0,0,0,5,1,1,0,1,0,2,0,2,1,0,0,0,0,3,4,1,2,0,0,2,0,2,0,1,0,0,5,0,1,0,0,0,0,0,1,1,2,0,1,1,2,2,1,0,29,0,0,2,1,0,3,0,1,34,0,0,0,0,3,0,0,0,0,1,4,0,0,0,3,3,21,24,1,2,1,1,0,0,1,0,0,23,1,1,2,1,5,0,0,2,1,0,0,1,0,0,1,0,4,27,1,0,0,0,2,0,4,0,0,0,2,4,0,36,0,1,3,0,0,1,12,1,1,2,1,4,1,0,0,1,0,11,7,120,1,0,0,2,6,8,1,1,0,0,7,3,1,0.083003953,4,4,1,0,1,1
